src,dst,volume,path_nodes
15008,17504,1.0,"[15008, 17504]"
17282,12369,300.0,"[17282, 12369]"
19915,16887,155.0,"[19915, 16887]"
13694,12369,1.0,"[13694, 12369]"
19430,14736,300.0,"[19430, 14736]"
19300,15185,134.0,"[19300, 15185]"
11209,12746,1.0,"[11209, 12746]"
13636,18542,1.0,"[13636, 18542]"
11209,12270,300.0,"[11209, 12270]"
13694,19915,1.0,"[13694, 19915]"
13417,14358,184.0,"[13417, 14358]"
18812,13563,300.0,"[18812, 13563]"
12652,17504,145.0,"[12652, 17504]"
12205,18812,1.0,"[12205, 18812]"
19300,19143,300.0,"[19300, 19143]"
16855,17522,2.00000001,"[16855, 17522]"
16855,17522,297.999999,"[16855, 12616, 17522]"
11112,19500,52.0,"[11112, 19500]"
15008,13417,300.0,"[15008, 13417]"
16117,10301,1.0,"[16117, 10301]"
15891,17504,300.0,"[15891, 17504]"
14519,15008,1.0,"[14519, 15008]"
19300,13088,1.0,"[19300, 13088]"
10705,17781,1.0,"[10705, 17781]"
10748,10963,1.0,"[10748, 10963]"
10748,19915,130.0,"[10748, 19915]"
18812,14278,1.0,"[18812, 12746, 14278]"
12205,14053,1.0,"[12205, 14053]"
18827,19134,1.0,"[18827, 19134]"
11200,17504,249.0,"[11200, 17504]"
13694,13100,300.0,"[13694, 13100]"
18542,16028,1.0,"[18542, 16028]"
12868,19846,300.0,"[12868, 19846]"
12205,15008,105.0,"[12205, 15008]"
14519,14053,300.0,"[14519, 14053]"
13509,17464,300.0,"[13509, 17464]"
17282,15601,122.0,"[17282, 15601]"
14234,11163,300.0,"[14234, 11163]"
13555,13237,300.0,"[13555, 13237]"
10568,11209,263.0,"[10568, 11209]"
12205,10301,1.0,"[12205, 10301]"
19915,11022,1.0,"[19915, 10705, 11022]"
10705,19785,1.0,"[10705, 19785]"
10916,14519,167.0,"[10916, 14519]"
18812,10177,1.0,"[18812, 15378, 10177]"
10748,19134,221.0,"[10748, 19134]"
11147,13165,300.0,"[11147, 13165]"
16325,13237,300.0,"[16325, 13237]"
10916,12205,125.0,"[10916, 12205]"
10568,18219,56.0,"[10568, 18219]"
13694,18110,300.0,"[13694, 18110]"
10916,17752,1.0,"[10916, 19846, 17752]"
18441,10748,206.000001,"[18441, 10748]"
18441,10748,93.999999,"[18441, 17789, 10748]"
11200,12940,1.0,"[11200, 12940]"
12652,13073,1.0,"[12652, 13073]"
13555,10748,300.0,"[13555, 10748]"
12940,15008,1.0,"[12940, 15008]"
17282,15185,1.0,"[17282, 15185]"
12352,10901,1.0,"[12352, 10901]"
10748,17781,76.0,"[10748, 17781]"
12216,10916,1.0,"[12216, 10916]"
16117,18219,1.0,"[16117, 18219]"
13694,17738,300.0,"[13694, 17738]"
13417,12270,1.0,"[13417, 16683, 12270]"
17282,10955,262.0,"[17282, 10955]"
18827,13073,1.0,"[18827, 10748, 13073]"
15891,12270,159.0,"[15891, 12270]"
15483,19500,1.0,"[15483, 19500]"
18542,11022,1.0,"[18542, 11022]"
16855,17464,120.0,"[16855, 17464]"
16855,17464,180.0,"[16855, 13665, 17464]"
16855,18448,200.0,"[16855, 18448]"
18149,18827,300.0,"[18149, 18827]"
15483,10326,99.0,"[15483, 10326]"
18542,12352,300.0,"[18542, 12352]"
18219,14053,1.0,"[18219, 14053]"
16325,18799,300.0,"[16325, 18799]"
12216,12868,1.0,"[12216, 12868]"
11112,10326,1.0,"[11112, 10326]"
10748,10568,22.0,"[10748, 10568]"
11209,13563,1.0,"[11209, 13563]"
12352,14736,132.0,"[12352, 14736]"
15378,19300,1.0,"[15378, 19300]"
11147,15241,1.0,"[11147, 19500, 15241]"
18542,16887,289.0,"[18542, 16887]"
19300,17223,67.0,"[19300, 17223]"
11112,11189,191.0,"[11112, 11189]"
15008,11455,300.0,"[15008, 11455]"
12652,12216,1.0,"[12652, 12216]"
15891,13237,1.0,"[15891, 19300, 13237]"
16117,10748,1.0,"[16117, 10748]"
12940,13417,300.0,"[12940, 13417]"
16325,15651,1.0,"[16325, 15651]"
12352,19502,300.0,"[12352, 19502]"
13694,19846,212.0,"[13694, 19846]"
13555,19502,117.0,"[13555, 19502]"
10705,11261,1.0,"[10705, 16683, 11261]"
15241,13840,300.0,"[15241, 13840]"
10705,16887,1.0,"[10705, 16887]"
10316,14519,1.0,"[10316, 14519]"
16117,13665,77.0,"[16117, 13665]"
15686,12868,26.0,"[15686, 12868]"
18441,10301,291.0,"[18441, 10301]"
18441,11853,13.0,"[18441, 11853]"
18542,10955,141.0,"[18542, 10955]"
12205,10955,20.0,"[12205, 10955]"
11209,11147,300.0,"[11209, 11147]"
19300,15891,300.0,"[19300, 15891]"
15891,10316,300.0,"[15891, 10316]"
10705,19273,1.0,"[10705, 19273]"
15483,19971,1.0,"[15483, 19971]"
12652,15185,300.0,"[12652, 15185]"
12352,14053,300.0,"[12352, 14053]"
18542,11261,300.0,"[18542, 11261]"
18219,19134,300.0,"[18219, 19134]"
13694,15008,1.0,"[13694, 15483, 15008]"
17010,16236,1.0,"[17010, 13165, 16236]"
12616,19971,2.00000001,"[12616, 19971]"
12616,19971,297.999999,"[12616, 10044, 19971]"
16236,17464,1.0,"[16236, 17464]"
11147,12652,70.0,"[11147, 12652]"
18149,16117,243.0,"[18149, 16117]"
13555,19143,300.0,"[13555, 19143]"
16117,14736,109.0,"[16117, 14736]"
16117,17282,155.0,"[16117, 17282]"
19915,10748,1.0,"[19915, 10705, 10748]"
10044,16855,1.0,"[10044, 16855]"
14234,19143,299.000001,"[14234, 11163, 19143]"
14234,19143,0.9999999900000001,"[14234, 11261, 19143]"
14278,16117,1.0,"[14278, 16117]"
19333,13509,1.0,"[19333, 10748, 13509]"
10177,18448,1.0,"[10177, 18448]"
10705,15008,244.0,"[10705, 15008]"
19300,19147,1.0,"[19300, 19147]"
12205,17282,200.0,"[12205, 17282]"
15483,13100,1.0,"[15483, 13694, 13100]"
18441,19143,300.0,"[18441, 19143]"
13636,13917,300.0,"[13636, 13917]"
15651,12652,282.0,"[15651, 12652]"
13694,13170,1.0,"[13694, 15483, 13170]"
15483,19333,1.0,"[15483, 15724, 19333]"
18441,10955,1.0,"[18441, 10955]"
18812,13165,1.0,"[18812, 13165]"
15891,17464,300.0,"[15891, 17464]"
10705,14053,1.0,"[10705, 14053]"
10705,10301,300.0,"[10705, 10301]"
18542,11189,1.0,"[18542, 11189]"
15891,14234,300.0,"[15891, 14234]"
17282,13454,300.0,"[17282, 13454]"
12652,13694,21.000000000000004,"[12652, 13694]"
12652,13694,279.0,"[12652, 12746, 13694]"
18542,10963,1.0,"[18542, 10963]"
18441,15185,285.0,"[18441, 15185]"
10705,13460,300.0,"[10705, 13460]"
14234,16855,1.0,"[14234, 12616, 16855]"
13509,10044,1.0,"[13509, 10044]"
13417,16108,300.0,"[13417, 16108]"
19915,12746,1.0,"[19915, 16117, 12746]"
11200,15241,1.0,"[11200, 15241]"
13555,13563,300.0,"[13555, 13563]"
12652,18799,1.0,"[12652, 18799]"
16117,15241,1.0,"[16117, 15241]"
14234,16236,1.0,"[14234, 13165, 16236]"
17522,12205,1.0,"[17522, 12205]"
12205,15264,1.0,"[12205, 15264]"
12940,17738,300.0,"[12940, 17738]"
13417,19502,1.0,"[13417, 19502]"
13694,12633,300.0,"[13694, 13100, 12633]"
17522,12868,300.0,"[17522, 12868]"
10705,17223,300.0,"[10705, 17223]"
16117,15724,300.0,"[16117, 15724]"
15008,18799,1.0,"[15008, 18799]"
10044,16236,300.0,"[10044, 16236]"
11209,18812,62.0,"[11209, 18812]"
10568,19500,300.0,"[10568, 19500]"
12205,16339,1.0,"[12205, 16339]"
10916,11163,1.0,"[10916, 13665, 11163]"
18812,10901,1.0,"[18812, 10901]"
12652,11261,300.0,"[12652, 11261]"
12940,13088,214.0,"[12940, 13088]"
19300,10963,1.0,"[19300, 10963]"
15948,16236,1.0,"[15948, 16236]"
12205,17504,300.0,"[12205, 17504]"
12940,19134,1.0,"[12940, 19134]"
18827,15948,171.0,"[18827, 15948]"
19915,16855,300.0,"[19915, 16855]"
17223,15008,252.0,"[17223, 15008]"
10748,12633,186.0,"[10748, 12633]"
18542,15378,1.0,"[18542, 15378]"
11209,19239,1.0,"[11209, 19239]"
18542,16108,63.0,"[18542, 16108]"
13665,18827,300.0,"[13665, 18827]"
10916,16108,1.0,"[10916, 13563, 16108]"
17282,13165,300.0,"[17282, 13165]"
18441,11147,282.0,"[18441, 13417, 11147]"
15891,16855,1.0,"[15891, 16855]"
15483,19147,1.0,"[15483, 13694, 19147]"
16028,12652,300.0,"[16028, 12652]"
15008,13582,300.0,"[15008, 13582]"
11466,12652,300.0,"[11466, 12652]"
13417,15185,132.0,"[13417, 15185]"
11112,18827,1.0,"[11112, 13073, 18827]"
16855,13665,300.0,"[16855, 13665]"
12940,19502,68.0,"[12940, 19502]"
15077,15008,300.0,"[15077, 15008]"
18219,13073,1.0,"[18219, 16236, 13073]"
19300,10269,1.0,"[19300, 10269]"
10657,12868,166.0,"[10657, 12868]"
12868,10044,1.0,"[12868, 11181, 10044]"
10044,14234,97.0,"[10044, 16855, 14234]"
18812,19500,1.0,"[18812, 19500]"
15891,12868,1.0,"[15891, 12868]"
12352,19500,300.0,"[12352, 19500]"
14278,13417,268.0,"[14278, 13417]"
18827,17522,1.0,"[18827, 15077, 17522]"
15891,11561,216.0,"[15891, 11561]"
11181,16117,300.0,"[11181, 16117]"
16325,15891,1.0,"[16325, 19300, 15891]"
13170,12868,300.0,"[13170, 12868]"
12205,12633,226.0,"[12205, 12633]"
16325,12940,1.0,"[16325, 12652, 12940]"
12868,10657,14.0,"[12868, 10657]"
13582,16117,1.0,"[13582, 16117]"
17282,13073,144.0,"[17282, 13073]"
16855,19971,1.0,"[16855, 10044, 19971]"
13636,10796,141.0,"[13636, 10796]"
11209,13582,190.0,"[11209, 13582]"
13417,10657,300.0,"[13417, 10657]"
16236,16887,1.0,"[16236, 16887]"
16325,13665,149.0,"[16325, 13665]"
11112,10867,300.0,"[11112, 10867]"
19300,18941,300.0,"[19300, 18941]"
13417,10044,300.0,"[13417, 10044]"
16236,12633,129.0,"[16236, 12633]"
12652,13582,156.0,"[12652, 13582]"
12940,18827,1.0,"[12940, 18827]"
16236,15651,12.0,"[16236, 15651]"
15008,11561,300.0,"[15008, 11561]"
10657,12652,300.0,"[10657, 12652]"
19502,15077,300.0,"[19502, 15077]"
15241,16236,1.0,"[15241, 16236]"
17282,11455,1.0,"[17282, 11455]"
10796,14519,1.0,"[10796, 14519]"
13509,10963,1.0,"[13509, 10963]"
16855,10044,1.0,"[16855, 10044]"
10748,13165,1.0,"[10748, 14053, 13165]"
12352,12940,300.0,"[12352, 12940]"
18812,15724,1.0,"[18812, 15724]"
12940,19333,300.0,"[12940, 19333]"
16236,17752,78.0,"[16236, 17752]"
18441,10269,159.0,"[18441, 10269]"
12205,15270,1.0,"[12205, 15270]"
15483,16108,41.0,"[15483, 16108]"
16236,16683,175.0,"[16236, 16683]"
11112,17464,1.0,"[11112, 17464]"
17282,13694,200.0,"[17282, 13694]"
12270,15264,300.0,"[12270, 15264]"
11209,10657,299.0,"[11209, 10657]"
15183,13417,107.0,"[15183, 13417]"
11022,13509,1.0,"[11022, 13509]"
19300,10301,166.0,"[19300, 10301]"
19300,14358,300.0,"[19300, 14358]"
12205,18542,206.0,"[12205, 18542]"
16325,16962,1.0,"[16325, 16962]"
10916,15848,1.0,"[10916, 15848]"
10705,13917,1.0,"[10705, 13917]"
18219,13694,77.0,"[18219, 13694]"
19300,17738,1.0,"[19300, 17738]"
12868,18219,71.0,"[12868, 13237, 18219]"
13555,18110,300.0,"[13555, 18110]"
12940,16962,42.0,"[12940, 16962]"
12352,18110,1.0,"[12352, 18411, 18110]"
12562,12652,1.0,"[12562, 12652]"
18812,13665,1.0,"[18812, 13665]"
15483,17504,28.0,"[15483, 17504]"
12652,13170,1.0,"[12652, 13170]"
17522,10044,300.0,"[17522, 10044]"
11112,15241,300.0,"[11112, 15241]"
16325,17738,1.0,"[16325, 17738]"
18827,14358,17.0,"[18827, 14358]"
14234,10044,1.0,"[14234, 10044]"
10705,11163,1.0,"[10705, 11163]"
12352,10568,1.0,"[12352, 10955, 10568]"
10748,11561,1.0,"[10748, 14053, 11561]"
12868,10568,1.0,"[12868, 11181, 10568]"
10044,11209,1.0,"[10044, 11209]"
13636,18799,1.0,"[13636, 18799]"
16325,15378,1.0,"[16325, 15378]"
15891,16339,1.0,"[15891, 16339]"
13694,12562,300.0,"[13694, 12562]"
15891,13100,2.0,"[15891, 13100]"
12652,18219,300.0,"[12652, 18219]"
10748,10177,177.0,"[10748, 10177]"
19915,16339,1.0,"[19915, 10867, 16339]"
16117,10901,1.0,"[16117, 10901]"
10748,12868,1.0,"[10748, 12746, 12868]"
12352,10316,82.0,"[12352, 10316]"
15008,15378,206.0,"[15008, 15378]"
18812,15241,300.0,"[18812, 15241]"
13555,17781,198.0,"[13555, 17781]"
13694,14278,270.00000126000003,"[13694, 14278]"
13694,14278,9.000000135,"[13694, 15483, 14278]"
15008,16339,98.0,"[15008, 16339]"
12868,13100,1.0,"[12868, 10985, 13100]"
12352,15183,1.0,"[12352, 15183]"
18827,14736,280.0,"[18827, 14736]"
12352,15651,1.0,"[12352, 15651]"
13509,12352,1.0,"[13509, 12352]"
15378,12940,1.0,"[15378, 12940]"
13100,18812,1.0,"[13100, 18812]"
11147,10985,300.0,"[11147, 10985]"
13509,17522,300.0,"[13509, 17522]"
15891,13165,1.0,"[15891, 13165]"
13509,15378,112.0,"[13509, 15378]"
17522,19846,1.0,"[17522, 19846]"
18827,13165,181.99999922,"[18827, 13165]"
18827,13165,72.00000078000001,"[18827, 15077, 13165]"
11163,11261,124.0,"[11163, 11261]"
13555,17282,300.0,"[13555, 17282]"
19915,15483,1.0,"[19915, 15483]"
13509,14704,300.0,"[13509, 14704]"
16117,13582,300.0,"[16117, 13582]"
15241,19500,172.0,"[15241, 19500]"
14704,14736,1.0,"[14704, 19430, 14736]"
11189,12352,1.0,"[11189, 10375, 12352]"
13665,16855,300.0,"[13665, 16855]"
11147,17464,1.0,"[11147, 17223, 17464]"
11112,11181,1.0,"[11112, 11181]"
12205,13694,157.0,"[12205, 13694]"
13460,14519,1.0,"[13460, 14519]"
10375,11189,1.0,"[10375, 11189]"
13417,12216,1.0,"[13417, 12216]"
18827,17282,255.0,"[18827, 17282]"
11209,15264,1.0,"[11209, 15264]"
11209,19333,1.0,"[11209, 18542, 19333]"
15891,17282,300.0,"[15891, 17282]"
17282,12868,51.0,"[17282, 12868]"
16325,19333,1.0,"[16325, 19333]"
18441,17223,1.0,"[18441, 13489, 17223]"
10044,17504,1.0,"[10044, 13989, 17504]"
19300,11853,1.0,"[19300, 11853]"
16962,12205,1.0,"[16962, 12205]"
10044,15185,300.0,"[10044, 15185]"
18441,14234,147.0,"[18441, 14234]"
12205,13088,233.0,"[12205, 13088]"
11147,15008,1.0,"[11147, 15008]"
11112,12355,1.0,"[11112, 12355]"
12352,17223,34.0,"[12352, 17223]"
13417,15241,216.0,"[13417, 15241]"
12746,12868,51.0,"[12746, 12868]"
12352,15848,1.0,"[12352, 15848]"
13694,15241,1.0,"[13694, 15241]"
13100,19147,1.0,"[13100, 19147]"
12205,19785,29.0,"[12205, 19785]"
10748,12369,123.0,"[10748, 12369]"
11147,12352,68.0,"[11147, 10301, 12352]"
13555,13088,1.0,"[13555, 19502, 13088]"
15651,12205,1.0,"[15651, 12205]"
18812,19785,49.0,"[18812, 19785]"
11022,11209,78.0,"[11022, 11209]"
13509,19430,300.0,"[13509, 19430]"
12868,14736,277.0,"[12868, 14736]"
11209,18219,300.0,"[11209, 18219]"
12868,11200,1.0,"[12868, 12652, 11200]"
18441,13088,32.0,"[18441, 13088]"
12216,13417,1.0,"[12216, 13417]"
11147,10867,300.0,"[11147, 10867]"
10748,13100,1.0,"[10748, 11200, 13100]"
16325,11561,300.0,"[16325, 11561]"
16117,11181,1.0,"[16117, 11181]"
11147,14278,282.0,"[11147, 14278]"
11200,17464,1.0,"[11200, 17464]"
19846,12868,300.0,"[19846, 12868]"
16117,14234,32.0,"[16117, 14234]"
18812,14053,300.0,"[18812, 14053]"
13165,12205,300.0,"[13165, 12205]"
12652,15848,1.0,"[12652, 15848]"
12868,16962,97.0,"[12868, 16962]"
16117,10044,285.0,"[16117, 10044]"
19300,11466,1.0,"[19300, 11466]"
10044,15848,1.0,"[10044, 17522, 15848]"
18812,15008,297.0,"[18812, 15008]"
10748,13460,282.0,"[10748, 13460]"
15483,12652,93.0,"[15483, 12652]"
12652,18110,300.0,"[12652, 18110]"
15686,14519,205.0,"[15686, 14519]"
11209,19300,1.0,"[11209, 19300]"
15483,13454,300.0,"[15483, 13454]"
11147,16339,1.0,"[11147, 17223, 16339]"
11112,16108,300.0,"[11112, 16108]"
18812,11189,1.0,"[18812, 11189]"
12868,10705,15.0,"[12868, 13237, 10705]"
12205,10657,1.0,"[12205, 10657]"
11561,19971,164.0,"[11561, 19971]"
11209,14358,300.0,"[11209, 14358]"
13417,12746,72.0,"[13417, 12746]"
18441,16028,300.0,"[18441, 16028]"
16855,10916,300.0,"[16855, 10916]"
10657,18812,1.0,"[10657, 18812]"
13694,11022,33.0,"[13694, 11022]"
10705,12868,95.0,"[10705, 12868]"
12205,13100,300.0,"[12205, 13100]"
10748,15651,1.0,"[10748, 15651]"
13555,10963,300.0,"[13555, 10963]"
15891,14053,300.0,"[15891, 14053]"
15651,16236,164.0,"[15651, 16236]"
11112,18941,300.0,"[11112, 18941]"
10748,11022,300.0,"[10748, 11022]"
12352,17738,113.0,"[12352, 17738]"
10568,14519,274.0,"[10568, 14519]"
10044,12633,210.0,"[10044, 13989, 12633]"
10044,12633,90.0,"[10044, 15185, 12633]"
19915,18219,300.0,"[19915, 18219]"
11147,12940,138.0,"[11147, 12940]"
11209,16683,300.0,"[11209, 16683]"
15483,11466,300.0,"[15483, 11466]"
19430,14704,1.0,"[19430, 14704]"
18542,17738,1.0,"[18542, 17738]"
12868,10301,1.0,"[12868, 11181, 10301]"
18827,10963,8.0,"[18827, 10963]"
11200,18812,300.0,"[11200, 18812]"
13636,12270,300.0,"[13636, 12270]"
18448,12652,1.0,"[18448, 13073, 12652]"
19300,18542,300.0,"[19300, 18542]"
19430,12868,1.0,"[19430, 14704, 12868]"
15651,13555,300.0,"[15651, 13555]"
16117,10326,1.0,"[16117, 15378, 10326]"
13555,12270,183.0,"[13555, 12270]"
16325,12746,300.0,"[16325, 12746]"
11261,12205,1.0,"[11261, 12205]"
13417,13454,300.0,"[13417, 13454]"
11200,17738,272.0,"[11200, 17738]"
16117,11200,1.0,"[16117, 18542, 11200]"
16325,10316,300.0,"[16325, 10316]"
18827,18799,46.0,"[18827, 18799]"
10748,12355,168.0,"[10748, 12355]"
19915,16117,35.0,"[19915, 16117]"
12940,15185,1.0,"[12940, 15185]"
12940,15378,1.0,"[12940, 15378]"
12940,14704,86.0,"[12940, 14704]"
13417,12369,300.0,"[13417, 12369]"
15483,10796,1.0,"[15483, 10796]"
13509,10301,300.0,"[13509, 10301]"
19915,13417,300.0,"[19915, 13417]"
18441,12352,300.0,"[18441, 12352]"
12205,17781,221.0,"[12205, 17781]"
10705,17504,300.0,"[10705, 17504]"
12940,15264,269.0,"[12940, 15264]"
15483,18799,93.0,"[15483, 18799]"
10568,17223,300.0,"[10568, 17223]"
19300,15724,300.0,"[19300, 15724]"
18542,19971,1.0,"[18542, 19971]"
11147,19846,300.0,"[11147, 19846]"
18542,14234,1.0,"[18542, 14234]"
18827,16962,300.0,"[18827, 16962]"
15483,16887,1.0,"[15483, 13165, 16887]"
16325,19500,1.0,"[16325, 19500]"
13170,15008,1.0,"[13170, 15008]"
15891,10901,282.0,"[15891, 10901]"
19915,17522,1.0,"[19915, 12562, 17522]"
10705,11209,52.0,"[10705, 11209]"
10705,10657,128.0,"[10705, 10657]"
11561,12868,153.0,"[11561, 12868]"
10916,10044,1.0,"[10916, 13665, 10044]"
12868,19785,1.0,"[12868, 15948, 19785]"
11112,10955,300.0,"[11112, 10955]"
15891,10985,233.0,"[15891, 10985]"
14519,13088,300.0,"[14519, 13088]"
13509,16108,1.0,"[13509, 16108]"
13165,10044,1.0,"[13165, 10044]"
19915,19430,1.0,"[19915, 13582, 19430]"
14519,16236,1.0,"[14519, 16236]"
13417,19785,300.0,"[13417, 19785]"
12868,16117,300.0,"[12868, 16117]"
10916,19300,1.0,"[10916, 14053, 19300]"
13509,13582,1.0,"[13509, 13582]"
18812,13454,1.0,"[18812, 19333, 13454]"
12352,17282,1.0,"[12352, 17282]"
19915,18827,300.0,"[19915, 18827]"
18827,10985,1.0,"[18827, 10985]"
18827,19300,1.0,"[18827, 19300]"
10748,10985,1.0,"[10748, 12746, 10985]"
17522,14519,300.0,"[17522, 14519]"
10044,16339,300.0,"[10044, 16339]"
17282,13563,300.0,"[17282, 13563]"
13417,10867,223.0,"[13417, 10867]"
17282,11147,52.0,"[17282, 11147]"
18542,13088,40.0,"[18542, 13088]"
16117,16108,206.0,"[16117, 16108]"
15891,19300,300.0,"[15891, 19300]"
15483,12562,1.0,"[15483, 12562]"
10316,12652,300.0,"[10316, 12652]"
17789,13509,300.0,"[17789, 13509]"
10748,19300,300.0,"[10748, 19300]"
16325,10657,1.0,"[16325, 10657]"
19915,11209,1.0,"[19915, 16117, 11209]"
12352,13563,300.0,"[12352, 13563]"
12562,19915,174.0,"[12562, 19915]"
15891,10705,1.0,"[15891, 10705]"
12973,14425,1.0,"[12973, 13917, 14425]"
11209,16028,1.0,"[11209, 16028]"
18219,13170,300.0,"[18219, 13170]"
11853,18827,289.0,"[11853, 18827]"
13694,19239,263.0,"[13694, 19239]"
13694,17752,1.0,"[13694, 17752]"
15483,16339,300.0,"[15483, 16339]"
16325,18110,1.0,"[16325, 18110]"
11112,10963,1.0,"[11112, 10963]"
12940,15601,300.0,"[12940, 15601]"
18812,14519,1.0,"[18812, 14519]"
12205,15848,271.0,"[12205, 15848]"
18441,18941,300.0,"[18441, 18941]"
18542,10705,300.0,"[18542, 10705]"
13555,12355,300.0,"[13555, 12355]"
10375,15008,1.0,"[10375, 15008]"
16117,10985,101.0,"[16117, 10985]"
18827,14053,300.0,"[18827, 14053]"
16236,14358,1.0,"[16236, 14358]"
10748,10316,1.0,"[10748, 13073, 10316]"
15483,10901,300.0,"[15483, 10901]"
19915,11853,3.9999998999999997,"[19915, 11853]"
19915,11853,296.000001,"[19915, 18411, 11853]"
12205,16855,1.0,"[12205, 16855]"
11853,13417,1.0,"[11853, 13417]"
13636,19273,300.0,"[13636, 19273]"
15008,18542,149.0,"[15008, 18542]"
18441,18448,184.99999946000003,"[18441, 18448]"
18441,18448,84.00000054,"[18441, 11853, 18448]"
18542,16855,111.0,"[18542, 16855]"
10748,11181,300.0,"[10748, 11181]"
12652,18542,1.0,"[12652, 18542]"
18542,13100,258.0,"[18542, 13100]"
18542,10568,47.0,"[18542, 10568]"
10916,10568,300.0,"[10916, 10568]"
19915,16108,300.0,"[19915, 16108]"
12205,10568,1.0,"[12205, 10568]"
11200,15651,300.0,"[11200, 15651]"
12352,10955,1.0,"[12352, 10955]"
11200,15008,300.0,"[11200, 15008]"
15686,12205,1.0,"[15686, 16339, 12205]"
15891,15651,1.0,"[15891, 15651]"
13636,13582,151.0,"[13636, 13582]"
10705,11561,176.0,"[10705, 11561]"
13694,11181,270.0,"[13694, 11181]"
13694,11181,30.0,"[13694, 15483, 11181]"
18827,10316,38.0,"[18827, 10316]"
13694,16887,1.0,"[13694, 13165, 16887]"
18219,15008,1.0,"[18219, 15008]"
17282,13917,1.0,"[17282, 13917]"
13665,12652,1.0,"[13665, 12652]"
10705,13582,300.0,"[10705, 13582]"
17010,18827,270.0,"[17010, 18827]"
17010,18827,30.0,"[17010, 19846, 18827]"
18542,19134,300.0,"[18542, 19134]"
10916,13237,300.0,"[10916, 13237]"
12940,11163,1.0,"[12940, 11163]"
14519,13237,286.0,"[14519, 13237]"
18441,15948,1.0,"[18441, 16325, 15948]"
16325,15183,239.0,"[16325, 15183]"
16117,12868,1.0,"[16117, 12868]"
18827,11200,300.0,"[18827, 11200]"
15891,11189,1.0,"[15891, 11189]"
13509,10269,157.0,"[13509, 10269]"
13694,15601,300.0,"[13694, 15601]"
12652,10657,1.0,"[12652, 10657]"
12352,18542,300.0,"[12352, 18542]"
10748,10657,300.0,"[10748, 10657]"
14519,11189,1.0,"[14519, 11189]"
18812,16962,300.0,"[18812, 16962]"
12868,12940,10.0,"[12868, 12652, 12940]"
12940,12633,300.0,"[12940, 12633]"
14519,10985,23.0,"[14519, 10985]"
12352,12652,300.0,"[12352, 12652]"
13417,19143,300.0,"[13417, 19143]"
12616,12205,300.0,"[12616, 12205]"
18441,10796,1.0,"[18441, 13489, 10796]"
16855,11561,1.0,"[16855, 11561]"
18812,10705,152.0,"[18812, 10705]"
18542,19430,161.0,"[18542, 19430]"
10748,15891,5.0,"[10748, 15891]"
17738,14278,185.0,"[17738, 14278]"
17282,12746,1.0,"[17282, 12746]"
18827,19502,216.0,"[18827, 19502]"
12205,15948,1.0,"[12205, 15948]"
15601,10916,108.0,"[15601, 10916]"
13694,17781,1.0,"[13694, 17781]"
13509,10955,1.0,"[13509, 10955]"
14519,19915,68.0,"[14519, 19915]"
18799,10916,170.0,"[18799, 10916]"
12355,19880,1.0,"[12355, 17010, 19880]"
11147,15264,1.0,"[11147, 15264]"
18441,15601,206.0,"[18441, 15601]"
18827,14234,1.0,"[18827, 19502, 14234]"
12352,19333,1.0,"[12352, 19333]"
18827,17223,1.0,"[18827, 17223]"
18542,11147,99.0,"[18542, 11147]"
14234,15848,300.0,"[14234, 15848]"
16117,18812,58.0,"[16117, 18812]"
13509,10326,1.0,"[13509, 10326]"
19915,18448,1.0,"[19915, 12562, 18448]"
12868,17781,1.0,"[12868, 11181, 17781]"
18812,14704,1.0,"[18812, 11022, 14704]"
12205,11853,68.0,"[12205, 11853]"
18827,14278,300.0,"[18827, 14278]"
15891,11022,1.0,"[15891, 12652, 11022]"
18542,19846,1.0,"[18542, 19846]"
16325,10177,231.0,"[16325, 10177]"
19300,13563,22.0,"[19300, 13563]"
11022,12652,176.0,"[11022, 12652]"
13165,12352,1.0,"[13165, 12352]"
15483,15601,73.0,"[15483, 15601]"
10748,16887,300.0,"[10748, 16887]"
13694,15651,1.0,"[13694, 15651]"
13165,13989,1.0,"[13165, 13989]"
13170,16236,1.0,"[13170, 16236]"
11147,19971,85.0,"[11147, 19971]"
10916,19846,136.0,"[10916, 19846]"
10705,12270,300.0,"[10705, 12270]"
11261,12868,239.0,"[11261, 12868]"
13165,16028,300.0,"[13165, 16028]"
10657,15008,71.0,"[10657, 15008]"
15891,11261,1.0,"[15891, 11261]"
15483,15848,1.0,"[15483, 15848]"
15483,15270,1.0,"[15483, 15270]"
13417,12633,1.0,"[13417, 14278, 12633]"
12940,10748,1.0,"[12940, 18542, 10748]"
15483,10985,1.0,"[15483, 11022, 10985]"
16117,12652,1.0,"[16117, 12652]"
18542,11209,1.0,"[18542, 11209]"
12205,15185,1.0,"[12205, 15185]"
15008,13840,300.0,"[15008, 13840]"
12652,19502,300.0,"[12652, 19502]"
10916,19915,131.0,"[10916, 19915]"
18542,15185,1.0,"[18542, 15185]"
13555,18448,300.0,"[13555, 18448]"
12652,15183,1.0,"[12652, 15183]"
19915,10044,1.0,"[19915, 12562, 10044]"
10916,15264,249.0,"[10916, 12270, 15264]"
11209,12355,1.0,"[11209, 12355]"
14519,19333,199.0,"[14519, 19333]"
11209,15008,1.0,"[11209, 15008]"
11112,16117,300.0,"[11112, 16117]"
18542,19915,224.0,"[18542, 19915]"
